timestamp;temperature;rayonnement;pv;eolien;hydro
2021-12-31 16:30:00;11,8;76,0;998,0;3073,0;8119,0
2021-12-31 12:00:00;11,0;72,0;4784,0;3821,0;10438,0
2021-12-30 13:30:00;12,3;39,0;3950,0;6763,0;9169,0
2021-12-29 13:00:00;11,3;11,0;1955,0;10826,0;11306,0
2021-12-28 09:30:00;9,6;16,0;316,0;14569,0;8130,0
2021-12-27 12:00:00;8,7;19,0;1648,0;8622,0;8569,0
2021-12-26 10:00:00;7,4;23,0;910,0;3067,0;4123,0
2021-12-26 09:00:00;7,4;28,0;151,0;2855,0;3705,0
2021-12-25 14:30:00;8,0;20,0;2410,0;460,0;3124,0
2021-12-24 09:30:00;5,7;21,0;331,0;3355,0;5280,0
2021-12-23 16:30:00;6,8;41,0;368,0;5156,0;5073,0
2021-12-23 11:30:00;4,8;43,0;3297,0;7366,0;5741,0
2021-12-22 10:00:00;2,1;48,0;1556,0;2980,0;11580,0
2021-12-21 16:30:00;4,4;66,0;618,0;1172,0;10827,0
2021-12-21 09:00:00;2,8;72,0;249,0;2614,0;14788,0
2021-12-20 09:30:00;4,0;31,0;754,0;3310,0;9014,0
2021-12-19 15:30:00;5,8;48,0;2094,0;2222,0;3765,0
2021-12-16 13:00:00;7,2;44,0;3986,0;3150,0;10073,0
2021-12-14 16:30:00;7,1;60,0;687,0;672,0;11541,0
2021-12-12 16:00:00;7,8;38,0;970,0;2525,0;5114,0
2021-12-11 15:00:00;6,6;44,0;2241,0;2162,0;5840,0
2021-12-09 16:00:00;6,3;37,0;753,0;4811,0;10962,0
2021-12-07 16:00:00;6,9;10,0;323,0;12112,0;8008,0
2021-12-07 14:00:00;6,7;8,0;1154,0;11592,0;7419,0
2021-12-06 16:30:00;6,5;44,0;284,0;8992,0;8727,0
2021-12-05 14:00:00;6,1;33,0;2802,0;7092,0;5191,0
2021-12-05 13:00:00;6,1;30,0;3621,0;6839,0;5875,0
2021-12-03 10:30:00;4,6;39,0;2246,0;9208,0;8846,0
2021-12-02 09:30:00;5,3;52,0;1054,0;7501,0;8641,0
2021-12-01 15:00:00;7,4;30,0;1419,0;10437,0;4399,0
2021-12-01 12:00:00;7,1;27,0;2168,0;11370,0;6059,0
2021-12-01 10:30:00;6,4;33,0;1565,0;12234,0;5792,0
2021-11-30 15:00:00;6,3;41,0;2869,0;11375,0;5066,0
2021-11-29 14:30:00;5,3;46,0;2880,0;2703,0;8496,0
2021-11-27 15:30:00;5,7;28,0;1253,0;6848,0;3447,0
2021-11-27 11:00:00;5,2;28,0;2482,0;7863,0;3723,0
2021-11-26 11:30:00;5,8;18,0;2318,0;7351,0;8511,0
2021-11-25 11:30:00;5,9;13,0;1763,0;2009,0;9139,0
2021-11-22 17:00:00;7,7;51,0;163,0;10203,0;6432,0
2021-11-21 15:30:00;8,0;12,0;915,0;3154,0;2682,0
2021-11-20 15:00:00;8,6;35,0;2668,0;130,0;3821,0
2021-11-19 10:30:00;7,9;52,0;3583,0;761,0;8196,0
2021-11-18 09:30:00;8,1;47,0;1609,0;1486,0;7633,0
2021-11-17 12:30:00;9,4;23,0;2593,0;1400,0;8329,0
2021-11-16 12:30:00;8,9;19,0;2328,0;669,0;9667,0
2021-11-15 09:00:00;9,0;14,0;383,0;3552,0;8148,0
2021-11-13 13:30:00;10,3;15,0;2509,0;3174,0;5194,0
2021-11-12 08:30:00;6,9;47,0;295,0;2712,0;6312,0
2021-11-11 15:30:00;10,1;53,0;2833,0;267,0;4341,0
2021-11-11 12:30:00;9,2;55,0;5052,0;439,0;4150,0
2021-11-10 13:30:00;9,3;46,0;3963,0;489,0;6548,0
2021-11-09 11:00:00;8,3;66,0;4953,0;1158,0;4943,0
2021-11-09 10:00:00;7,6;62,0;3431,0;1533,0;6274,0
2021-11-08 12:00:00;9,7;55,0;5717,0;1504,0;5932,0
2021-11-07 16:30:00;10,4;41,0;776,0;3815,0;2994,0
2021-11-06 13:30:00;9,8;49,0;6110,0;2491,0;3510,0
2021-11-06 12:30:00;9,4;49,0;6254,0;2131,0;3679,0
2021-11-06 08:00:00;7,0;64,0;152,0;2746,0;3571,0
2021-11-05 12:00:00;9,8;45,0;5142,0;1543,0;6873,0
2021-11-05 10:30:00;9,1;52,0;3805,0;1683,0;7885,0
2021-11-04 10:00:00;9,3;48,0;2985,0;2687,0;7408,0
2021-11-03 14:00:00;11,2;36,0;3615,0;2735,0;5687,0
2021-11-03 09:30:00;10,2;32,0;1439,0;3079,0;8248,0
2021-11-02 09:30:00;11,2;40,0;2098,0;3754,0;6314,0
2021-11-01 17:00:00;12,3;45,0;557,0;5613,0;5225,0
2021-10-31 13:30:00;14,8;31,0;3411,0;12640,0;2447,0
2021-10-30 18:00:00;13,4;24,0;353,0;4399,0;4032,0
2021-10-30 16:00:00;13,7;16,0;1773,0;5706,0;2824,0
2021-10-30 10:30:00;12,9;8,0;883,0;8650,0;4057,0
2021-10-29 14:30:00;14,0;25,0;3186,0;10295,0;2467,0
2021-10-29 13:00:00;13,6;24,0;3472,0;10842,0;2502,0
2021-10-28 15:30:00;14,5;85,0;5501,0;5803,0;2196,0
2021-10-27 11:30:00;11,5;62,0;5015,0;1509,0;4526,0
2021-10-26 16:30:00;14,0;47,0;3730,0;2847,0;2328,0
2021-10-26 12:30:00;12,7;41,0;4493,0;2815,0;3530,0
2021-10-25 14:00:00;13,4;47,0;5066,0;1621,0;2854,0
2021-10-25 10:30:00;11,0;56,0;2846,0;1911,0;5566,0
2021-10-23 16:30:00;13,6;84,0;4734,0;1017,0;2507,0
2021-10-22 13:00:00;13,2;68,0;5833,0;3764,0;4672,0
2021-10-21 09:30:00;14,6;43,0;880,0;11279,0;4680,0
2021-10-20 10:30:00;15,0;20,0;1889,0;12048,0;4715,0
2021-10-19 14:30:00;16,6;77,0;6350,0;5330,0;3174,0
2021-10-19 12:30:00;15,2;69,0;5953,0;5351,0;3934,0
2021-10-19 11:30:00;14,3;64,0;4928,0;5591,0;4168,0
2021-10-19 10:00:00;13,3;58,0;2196,0;6581,0;5505,0
2021-10-18 18:30:00;14,6;34,0;348,0;3399,0;8090,0
2021-10-18 13:00:00;13,7;41,0;5863,0;1965,0;4612,0
2021-10-18 11:30:00;12,3;39,0;4758,0;1950,0;5224,0
2021-10-17 17:30:00;14,5;62,0;2486,0;782,0;2259,0
2021-10-17 11:00:00;11,2;59,0;4737,0;1142,0;2619,0
2021-10-16 16:00:00;14,3;86,0;5770,0;307,0;1921,0
2021-10-16 10:00:00;10,8;76,0;2864,0;1046,0;4641,0
2021-10-15 12:30:00;12,6;56,0;6494,0;208,0;2752,0
2021-10-14 11:30:00;11,6;91,0;6481,0;932,0;3387,0
2021-10-13 15:00:00;13,9;64,0;6403,0;1621,0;2350,0
2021-10-13 11:30:00;12,5;71,0;5698,0;1204,0;3160,0
2021-10-13 09:00:00;11,4;69,0;853,0;2010,0;6247,0
2021-10-12 14:30:00;14,2;69,0;6819,0;2972,0;2544,0
2021-10-10 18:30:00;14,5;87,0;910,0;2055,0;3797,0
2021-10-10 11:30:00;13,0;51,0;5553,0;673,0;2351,0
2021-10-09 09:30:00;12,5;71,0;1818,0;2132,0;4554,0
2021-10-08 19:00:00;15,0;83,0;276,0;3871,0;7966,0
2021-10-08 10:30:00;13,0;84,0;4619,0;2170,0;6901,0
2021-10-07 15:30:00;15,7;59,0;6158,0;1621,0;5577,0
2021-10-06 13:00:00;14,8;48,0;6337,0;8805,0;6210,0
2021-10-05 13:00:00;15,0;22,0;3996,0;9854,0;6090,0
2021-10-05 10:30:00;14,1;35,0;2144,0;9189,0;7896,0
2021-10-04 14:00:00;15,8;21,0;4473,0;6042,0;5036,0
2021-10-03 18:00:00;15,8;25,0;895,0;5006,0;3755,0
2021-10-03 16:00:00;16,2;18,0;2042,0;6710,0;2769,0
2021-10-02 16:00:00;17,4;22,0;3664,0;12530,0;2358,0
2021-10-01 19:00:00;16,1;31,0;268,0;4875,0;7705,0
2021-10-01 15:00:00;16,9;27,0;4833,0;6159,0;2547,0
2021-09-30 08:30:00;13,7;76,0;509,0;2052,0;7132,0
2021-09-28 13:00:00;17,1;40,0;6301,0;1559,0;3993,0
2021-09-27 12:30:00;17,8;30,0;4799,0;8106,0;3185,0
2021-09-25 11:30:00;17,5;38,0;4311,0;1063,0;3698,0
2021-09-25 10:00:00;16,4;43,0;2460,0;1427,0;4036,0
2021-09-24 10:30:00;16,3;80,0;4868,0;633,0;5049,0
2021-09-23 13:30:00;18,4;92,0;8061,0;1166,0;4251,0
2021-09-22 15:30:00;18,8;90,0;7391,0;710,0;5726,0
2021-09-22 09:00:00;15,0;81,0;1532,0;1588,0;7718,0
2021-09-21 18:00:00;18,2;56,0;2414,0;1833,0;5025,0
2021-09-21 08:30:00;15,7;60,0;435,0;3025,0;7098,0
2021-09-20 11:30:00;17,2;25,0;3988,0;1402,0;6141,0
2021-09-19 19:00:00;18,3;35,0;664,0;2633,0;6407,0
2021-09-19 13:00:00;18,4;31,0;5187,0;2376,0;3608,0
2021-09-19 11:30:00;17,8;34,0;4305,0;2526,0;4338,0
2021-09-18 17:30:00;20,1;36,0;2329,0;1295,0;4529,0
2021-09-18 13:00:00;19,8;40,0;5238,0;1069,0;5741,0
2021-09-18 09:00:00;17,7;51,0;1274,0;1498,0;5835,0
2021-09-17 16:30:00;20,9;49,0;5279,0;621,0;4930,0
2021-09-17 13:30:00;20,3;57,0;7139,0;543,0;5165,0
2021-09-17 10:00:00;18,2;61,0;3249,0;479,0;7008,0
2021-09-16 16:00:00;20,6;22,0;4162,0;482,0;4717,0
2021-09-15 18:00:00;20,8;28,0;1874,0;1709,0;5528,0
2021-09-15 10:00:00;20,0;17,0;1676,0;1887,0;6044,0
2021-09-12 13:30:00;21,2;72,0;7996,0;131,0;2588,0
2021-09-11 10:00:00;19,5;61,0;3671,0;890,0;5154,0
2021-09-09 15:00:00;22,5;18,0;3896,0;3160,0;3921,0
2021-09-09 10:30:00;21,5;20,0;2602,0;1587,0;5122,0
2021-09-08 12:30:00;23,0;61,0;5941,0;3045,0;3767,0
2021-09-07 17:00:00;25,1;63,0;4941,0;3618,0;4001,0
2021-09-07 08:00:00;20,8;72,0;296,0;3440,0;5366,0
2021-09-06 15:30:00;24,3;91,0;7606,0;897,0;3649,0
2021-09-06 09:30:00;20,4;89,0;3215,0;667,0;5268,0
2021-09-05 18:00:00;23,3;76,0;3735,0;284,0;4775,0
2021-09-05 09:30:00;19,5;86,0;3264,0;279,0;3223,0
2021-09-04 17:30:00;22,3;60,0;4133,0;667,0;3978,0
2021-09-04 15:00:00;22,1;55,0;6508,0;325,0;2992,0
2021-09-03 09:30:00;18,6;36,0;1796,0;1089,0;6172,0
2021-09-01 12:30:00;19,2;73,0;7688,0;5216,0;4843,0
2021-09-01 08:00:00;17,3;81,0;419,0;4840,0;6405,0
2021-08-31 10:30:00;17,9;55,0;4596,0;3378,0;5936,0
2021-08-29 15:00:00;19,5;45,0;6722,0;3167,0;3192,0
2021-08-29 13:00:00;18,9;50,0;7031,0;2900,0;4843,0
2021-08-28 10:00:00;17,7;81,0;4521,0;2338,0;5048,0
2021-08-27 13:00:00;19,7;56,0;7225,0;2825,0;5158,0
2021-08-26 15:00:00;21,0;74,0;7515,0;3827,0;4659,0
2021-08-25 11:00:00;19,4;87,0;6304,0;2826,0;4793,0
2021-08-24 16:30:00;21,4;50,0;5323,0;8274,0;4305,0
2021-08-24 15:00:00;21,2;47,0;6312,0;7707,0;4555,0
2021-08-24 11:30:00;19,7;50,0;5712,0;5168,0;4786,0
2021-08-24 08:30:00;18,7;64,0;1083,0;4148,0;6465,0
2021-08-23 16:00:00;21,1;50,0;6096,0;4089,0;5892,0
2021-08-22 18:00:00;21,5;53,0;3389,0;4987,0;3940,0
2021-08-22 08:00:00;19,5;48,0;387,0;3527,0;3771,0
2021-08-21 18:00:00;22,3;51,0;3399,0;2738,0;5139,0
2021-08-20 12:00:00;20,2;66,0;6994,0;672,0;5673,0
2021-08-20 10:30:00;19,2;66,0;5212,0;554,0;6612,0
2021-08-19 19:00:00;20,3;43,0;1614,0;1953,0;7149,0
2021-08-19 15:00:00;20,3;32,0;5518,0;2047,0;4957,0
2021-08-18 19:30:00;20,0;32,0;832,0;2656,0;6349,0
2021-08-18 17:30:00;20,5;29,0;3268,0;2865,0;5136,0
2021-08-18 11:30:00;19,4;22,0;4343,0;1997,0;5963,0
2021-08-17 18:00:00;20,4;29,0;3016,0;5367,0;5997,0
2021-08-17 15:30:00;20,6;25,0;5618,0;4541,0;5308,0
2021-08-17 10:00:00;19,7;39,0;3719,0;1635,0;5603,0
2021-08-16 14:00:00;21,7;28,0;6050,0;6619,0;5127,0
2021-08-16 11:30:00;21,3;32,0;4836,0;6096,0;5969,0
2021-08-15 13:30:00;24,3;47,0;6572,0;1857,0;4641,0
2021-08-15 10:00:00;22,5;67,0;3589,0;958,0;5013,0
2021-08-14 17:30:00;25,7;97,0;5349,0;477,0;5640,0
2021-08-14 13:30:00;24,5;97,0;8066,0;483,0;5606,0
2021-08-14 10:30:00;22,3;97,0;5420,0;676,0;5647,0
2021-08-12 11:30:00;21,8;69,0;6025,0;353,0;5734,0
2021-08-12 08:30:00;20,2;69,0;1380,0;726,0;7794,0
2021-08-10 20:00:00;21,4;69,0;804,0;917,0;9918,0
2021-08-09 18:30:00;20,7;67,0;3525,0;3478,0;8610,0
2021-08-09 13:00:00;19,5;43,0;6738,0;4446,0;6501,0
2021-08-08 19:00:00;19,8;45,0;2123,0;4359,0;5967,0
2021-08-08 13:30:00;19,3;39,0;6142,0;5949,0;5194,0
2021-08-08 12:00:00;18,6;43,0;5711,0;5894,0;5353,0
2021-08-08 10:30:00;17,8;49,0;4354,0;5607,0;5208,0
2021-08-07 20:30:00;18,5;45,0;335,0;9419,0;6416,0
2021-08-07 12:00:00;18,6;18,0;3975,0;6773,0;6205,0
2021-08-07 09:30:00;18,1;23,0;1833,0;3554,0;6721,0
2021-08-06 19:30:00;20,0;36,0;1334,0;4562,0;8906,0
2021-08-06 13:30:00;19,8;31,0;5905,0;8169,0;5711,0
2021-08-06 08:00:00;18,1;29,0;608,0;7223,0;5351,0
2021-08-04 10:00:00;17,6;13,0;1761,0;907,0;8274,0
2021-08-03 18:30:00;19,1;13,0;1794,0;1820,0;7593,0
2021-08-03 07:30:00;17,7;24,0;299,0;1231,0;6093,0
2021-08-02 08:00:00;17,7;50,0;818,0;1163,0;6897,0
2021-08-01 09:30:00;18,2;43,0;3138,0;1800,0;6129,0
2021-07-31 21:00:00;19,3;29,0;101,0;2484,0;7841,0
2021-07-30 12:00:00;20,6;36,0;4770,0;6880,0;5724,0
2021-07-30 10:00:00;19,6;36,0;3047,0;4385,0;6940,0
2021-07-30 08:00:00;19,2;33,0;616,0;4239,0;6900,0
2021-07-29 17:30:00;22,5;60,0;4797,0;2515,0;6185,0
2021-07-28 19:30:00;21,6;54,0;1660,0;5782,0;7511,0
2021-07-28 08:30:00;19,4;28,0;961,0;3179,0;8029,0
2021-07-27 09:30:00;20,3;33,0;2727,0;791,0;8138,0
2021-07-26 20:00:00;22,2;44,0;1020,0;2376,0;9752,0
2021-07-26 13:30:00;22,1;33,0;6327,0;2464,0;6763,0
2021-07-25 18:00:00;22,7;37,0;3400,0;3876,0;6302,0
2021-07-25 12:30:00;22,0;36,0;5723,0;3416,0;5917,0
2021-07-25 10:00:00;21,4;38,0;3376,0;2852,0;5781,0
2021-07-24 20:30:00;22,2;29,0;472,0;2759,0;7577,0
2021-07-24 18:00:00;22,5;25,0;3533,0;3193,0;6874,0
2021-07-24 11:00:00;22,6;26,0;4145,0;2883,0;6386,0
2021-07-23 19:30:00;24,6;27,0;1441,0;4831,0;8738,0
2021-07-23 12:30:00;24,3;50,0;6323,0;3108,0;7646,0
2021-07-23 07:00:00;23,0;59,0;153,0;3304,0;7815,0
2021-07-22 20:30:00;24,7;94,0;538,0;2154,0;10663,0
2021-07-22 12:30:00;24,4;95,0;7777,0;1631,0;6881,0
2021-07-22 08:30:00;22,7;94,0;1825,0;1395,0;9588,0
2021-07-21 11:30:00;23,4;84,0;6169,0;1249,0;6547,0
2021-07-21 08:30:00;22,4;73,0;1601,0;1035,0;8425,0
2021-07-20 19:00:00;24,6;84,0;2816,0;1956,0;8672,0
2021-07-19 21:00:00;23,6;93,0;220,0;3144,0;9314,0
2021-07-19 12:00:00;22,9;94,0;7667,0;2545,0;7165,0
2021-07-18 17:00:00;24,1;96,0;6586,0;6396,0;6351,0
2021-07-18 15:30:00;23,5;96,0;6869,0;4605,0;6435,0
2021-07-18 11:30:00;21,3;95,0;7119,0;3354,0;6410,0
2021-07-18 09:30:00;19,7;91,0;3941,0;2637,0;6981,0
2021-07-17 15:30:00;21,1;75,0;7324,0;3491,0;6826,0
2021-07-17 11:00:00;19,0;62,0;5507,0;2307,0;7143,0
2021-07-17 09:00:00;18,1;66,0;2558,0;2040,0;7468,0
2021-07-15 19:30:00;19,9;41,0;1602,0;6354,0;9091,0
2021-07-15 16:30:00;20,3;30,0;4880,0;6450,0;7881,0
2021-07-15 10:00:00;18,0;40,0;2972,0;5643,0;8785,0
2021-07-14 11:00:00;17,8;13,0;3056,0;5699,0;7682,0
2021-07-13 18:30:00;18,6;24,0;2206,0;6298,0;7766,0
2021-07-13 07:30:00;18,0;23,0;359,0;2847,0;7974,0
2021-07-12 15:00:00;19,9;13,0;4002,0;2069,0;7629,0
2021-07-11 20:00:00;21,0;48,0;1158,0;477,0;7601,0
2021-07-11 12:00:00;19,3;47,0;6700,0;230,0;6482,0
2021-07-11 07:30:00;17,9;59,0;548,0;375,0;5747,0
2021-07-10 17:00:00;20,2;32,0;4641,0;2242,0;6207,0
2021-07-09 07:30:00;17,9;53,0;590,0;762,0;8005,0
2021-07-08 20:30:00;19,4;55,0;612,0;1968,0;8866,0
2021-07-08 16:00:00;20,1;31,0;5600,0;2099,0;6806,0
2021-07-08 11:30:00;18,9;27,0;4771,0;1313,0;8062,0
2021-07-08 09:00:00;18,2;30,0;2213,0;1010,0;8468,0
2021-07-07 20:00:00;20,1;41,0;995,0;1885,0;9799,0
2021-07-07 14:30:00;20,1;33,0;5837,0;1701,0;6945,0
2021-07-07 07:30:00;18,3;39,0;534,0;2224,0;7398,0
2021-07-06 18:00:00;19,9;13,0;2701,0;5937,0;7391,0
2021-07-06 09:00:00;19,1;21,0;1564,0;9788,0;7063,0
2021-07-05 11:30:00;19,5;38,0;5640,0;3290,0;7244,0
2021-07-04 12:30:00;19,3;15,0;3963,0;3712,0;7160,0
2021-07-03 16:00:00;20,8;17,0;4449,0;1605,0;7227,0
2021-07-03 14:00:00;20,7;14,0;4630,0;1529,0;7224,0
2021-07-03 08:30:00;19,4;13,0;1194,0;1304,0;7835,0
2021-07-02 20:30:00;21,0;26,0;568,0;681,0;9204,0
2021-07-01 12:00:00;19,0;51,0;6613,0;776,0;9268,0
2021-07-01 09:00:00;17,3;58,0;2967,0;331,0;9574,0
2021-06-30 14:30:00;18,8;29,0;5682,0;2211,0;8525,0
2021-06-30 10:30:00;17,6;30,0;3997,0;2228,0;9247,0
2021-06-29 18:30:00;19,1;33,0;2777,0;2536,0;8863,0
2021-06-29 08:00:00;17,8;32,0;933,0;1106,0;9756,0
2021-06-28 21:00:00;18,8;38,0;188,0;1948,0;9063,0
2021-06-28 12:30:00;19,5;26,0;5058,0;1079,0;8334,0
2021-06-27 15:30:00;20,2;20,0;4200,0;1465,0;5985,0
2021-06-24 18:00:00;19,7;39,0;3441,0;1830,0;9261,0
2021-06-24 14:00:00;19,2;33,0;5105,0;1520,0;8553,0
2021-06-23 18:30:00;19,3;19,0;2177,0;2752,0;9905,0
2021-06-23 11:00:00;18,4;20,0;3798,0;1432,0;10164,0
2021-06-22 12:00:00;19,6;26,0;4716,0;4133,0;8444,0
2021-06-21 20:00:00;21,0;30,0;807,0;3020,0;10826,0
2021-06-21 12:30:00;21,5;43,0;5911,0;623,0;9007,0
2021-06-21 09:30:00;20,2;41,0;3341,0;913,0;9549,0
2021-06-20 12:00:00;21,5;18,0;3692,0;1370,0;6800,0
2021-06-19 20:00:00;22,2;17,0;818,0;3558,0;8918,0
2021-06-19 15:00:00;23,3;23,0;4979,0;1354,0;6993,0
2021-06-18 14:30:00;23,6;41,0;6421,0;5464,0;8118,0
2021-06-17 21:00:00;22,8;14,0;106,0;1914,0;10237,0
2021-06-17 15:00:00;23,8;14,0;4210,0;2160,0;8406,0
2021-06-16 20:00:00;25,0;34,0;885,0;1082,0;10978,0
2021-06-16 16:30:00;25,7;53,0;5479,0;1057,0;8295,0
2021-06-16 15:00:00;25,5;60,0;6857,0;936,0;7709,0
2021-06-16 12:00:00;24,4;74,0;6451,0;606,0;7837,0
2021-06-14 20:30:00;23,8;88,0;565,0;1360,0;11210,0
2021-06-14 15:00:00;24,5;96,0;7916,0;617,0;8081,0
2021-06-14 10:30:00;22,1;98,0;5937,0;347,0;7930,0
2021-06-14 07:00:00;21,1;96,0;287,0;1865,0;8924,0
2021-06-13 11:00:00;21,5;99,0;6757,0;1002,0;6582,0
2021-06-12 17:30:00;22,7;77,0;5276,0;1734,0;7624,0
2021-06-12 11:30:00;20,9;62,0;5883,0;796,0;7537,0
2021-06-10 20:00:00;22,0;65,0;1128,0;1062,0;10675,0
2021-06-10 10:30:00;19,8;75,0;5733,0;510,0;9338,0
2021-06-09 16:00:00;21,7;72,0;6500,0;967,0;8671,0
2021-06-08 11:30:00;19,3;76,0;6739,0;631,0;8891,0
2021-06-07 17:30:00;20,0;43,0;4240,0;1269,0;8437,0
2021-06-06 19:30:00;19,1;45,0;1665,0;1943,0;9238,0
2021-06-06 09:30:00;17,2;57,0;3702,0;1045,0;8139,0
2021-06-05 19:30:00;18,7;58,0;1770,0;1575,0;10063,0
2021-06-05 17:30:00;18,9;53,0;4651,0;1670,0;8391,0
2021-06-04 17:00:00;19,1;18,0;2492,0;2163,0;8704,0
2021-06-03 15:00:00;20,6;35,0;5285,0;801,0;7902,0
2021-06-02 14:30:00;19,9;18,0;5098,0;2651,0;7313,0
2021-06-01 19:00:00;20,6;46,0;1678,0;2809,0;10537,0
2021-06-01 16:00:00;21,0;54,0;5164,0;3045,0;7455,0
2021-06-01 07:00:00;17,7;66,0;275,0;4948,0;8948,0
2021-05-31 11:30:00;18,2;94,0;6957,0;3018,0;6869,0
2021-05-30 15:00:00;18,7;71,0;6348,0;2831,0;5291,0
2021-05-29 21:00:00;17,5;52,0;175,0;3727,0;9410,0
2021-05-29 15:30:00;18,3;54,0;6013,0;2946,0;6886,0
2021-05-29 12:30:00;17,3;51,0;6288,0;2274,0;7859,0
2021-05-28 20:00:00;17,2;49,0;910,0;1493,0;11653,0
2021-05-28 10:30:00;14,9;67,0;5642,0;1185,0;9214,0
2021-05-27 14:30:00;15,7;59,0;7274,0;522,0;8869,0
2021-05-27 11:30:00;14,2;63,0;6519,0;430,0;9495,0
2021-05-26 17:00:00;14,6;32,0;4691,0;6115,0;8407,0
2021-05-26 11:00:00;12,9;44,0;4844,0;6603,0;9909,0
2021-05-25 20:00:00;13,7;39,0;850,0;7708,0;11468,0
2021-05-25 10:30:00;12,5;41,0;4810,0;8801,0;9431,0
2021-05-24 17:30:00;13,1;28,0;3741,0;10501,0;8769,0
2021-05-23 14:00:00;14,3;34,0;5821,0;6289,0;7112,0
2021-05-22 15:00:00;14,0;28,0;5093,0;9069,0;7652,0
2021-05-21 09:30:00;13,1;30,0;2515,0;10287,0;11002,0
2021-05-20 14:00:00;14,5;48,0;7536,0;6076,0;7870,0
2021-05-20 10:30:00;12,5;46,0;5390,0;2297,0;10027,0
2021-05-20 08:00:00;11,7;55,0;1263,0;1197,0;11541,0
2021-05-19 14:00:00;13,6;42,0;6341,0;6693,0;8668,0
2021-05-18 18:30:00;13,6;30,0;1867,0;3359,0;10076,0
2021-05-18 15:30:00;13,9;24,0;4136,0;3312,0;8364,0
2021-05-17 21:00:00;13,2;58,0;113,0;8086,0;11095,0
2021-05-17 14:30:00;13,9;32,0;6214,0;11502,0;8672,0
2021-05-16 21:00:00;12,9;35,0;106,0;8737,0;9431,0
2021-05-15 17:30:00;13,7;15,0;2351,0;9513,0;7904,0
2021-05-14 19:30:00;13,4;27,0;1197,0;5059,0;10518,0
2021-05-14 13:00:00;13,2;28,0;5861,0;4201,0;9504,0
2021-05-13 19:00:00;13,7;36,0;1659,0;2237,0;9033,0
2021-05-13 12:00:00;13,2;35,0;5332,0;3653,0;7587,0
2021-05-12 17:00:00;14,3;17,0;3487,0;2604,0;9008,0
2021-05-12 08:30:00;12,6;44,0;1611,0;1230,0;9391,0
2021-05-11 14:30:00;14,0;23,0;5217,0;4903,0;7936,0
2021-05-10 10:00:00;14,9;27,0;2613,0;7442,0;8558,0
2021-05-08 16:00:00;16,4;63,0;6663,0;8627,0;6405,0
2021-05-08 09:30:00;11,9;54,0;3549,0;5015,0;8199,0
2021-05-06 19:30:00;11,8;17,0;716,0;5654,0;8902,0
2021-05-06 17:00:00;12,2;14,0;2774,0;7039,0;6189,0
2021-05-06 12:00:00;11,4;20,0;3572,0;4967,0;7298,0
2021-05-05 19:30:00;11,9;36,0;1193,0;6498,0;8612,0
2021-05-04 19:00:00;12,6;31,0;1589,0;10211,0;5837,0
2021-05-04 16:30:00;12,9;24,0;4232,0;10786,0;4814,0
2021-05-03 18:00:00;13,6;74,0;4464,0;7980,0;6199,0
2021-05-02 15:00:00;11,8;33,0;5724,0;1726,0;5377,0
2021-05-02 10:00:00;9,8;67,0;4634,0;838,0;6245,0
2021-05-01 18:30:00;11,2;30,0;1956,0;3178,0;5986,0
2021-05-01 10:00:00;10,5;30,0;2083,0;1176,0;5652,0
2021-05-01 07:30:00;10,2;25,0;161,0;1459,0;5188,0
2021-04-30 20:00:00;11,7;33,0;377,0;1003,0;7241,0
2021-04-29 17:00:00;12,8;21,0;2922,0;1594,0;5239,0
2021-04-29 14:00:00;12,6;16,0;4134,0;2148,0;6632,0
2021-04-28 12:00:00;13,5;28,0;3622,0;964,0;5901,0
2021-04-28 10:00:00;12,6;33,0;1941,0;729,0;7185,0
2021-04-27 11:00:00;13,0;67,0;4270,0;568,0;4581,0
2021-04-26 19:00:00;14,0;33,0;1077,0;6249,0;6281,0
2021-04-26 09:00:00;12,6;19,0;1322,0;6387,0;6795,0
2021-04-25 16:30:00;15,1;26,0;3892,0;8550,0;2701,0
2021-04-25 14:30:00;14,9;35,0;4876,0;6222,0;3520,0
2021-04-25 10:30:00;13,2;61,0;4368,0;6845,0;2759,0
2021-04-24 14:30:00;15,8;89,0;7957,0;4034,0;2421,0
2021-04-24 10:00:00;12,7;90,0;4825,0;3639,0;3480,0
2021-04-23 12:30:00;13,5;99,0;7967,0;3098,0;3313,0
2021-04-22 17:30:00;14,0;72,0;4877,0;4627,0;2879,0
2021-04-21 20:30:00;12,0;68,0;123,0;4771,0;6186,0
2021-04-21 19:30:00;12,3;60,0;1015,0;4442,0;5716,0
2021-04-21 14:00:00;13,0;30,0;5431,0;2341,0;4363,0
2021-04-20 19:00:00;12,4;43,0;1342,0;792,0;6859,0
2021-04-20 09:30:00;9,2;56,0;2913,0;440,0;7847,0
2021-04-19 18:30:00;11,8;66,0;2730,0;724,0;4152,0
2021-04-19 14:30:00;11,4;70,0;7247,0;647,0;4230,0
2021-04-18 09:00:00;7,1;77,0;2186,0;1878,0;4326,0
2021-04-17 19:00:00;9,6;46,0;1429,0;5798,0;4135,0
2021-04-17 15:00:00;9,7;44,0;5497,0;5315,0;2755,0
2021-04-17 07:30:00;6,5;68,0;101,0;4768,0;4064,0
2021-04-16 10:30:00;7,1;90,0;5314,0;2364,0;7956,0
2021-04-15 08:00:00;6,3;97,0;560,0;4553,0;8727,0
