timestamp,vent_vitesse_kmh,vent_direction,vent_rafales_kmh
2021-10-24 07:00:00,9.391666666666667,153.16666666666666,16.566666666666666
2021-10-24 08:00:00,8.516666666666667,148.08333333333334,16.766666666666666
2021-10-24 09:00:00,8.566666666666666,141.25,17.833333333333332
2021-10-24 10:00:00,7.183333333333334,169.08333333333334,17.925
2021-10-24 11:00:00,7.508333333333333,149.25,18.958333333333332
2021-10-24 12:00:00,8.275,152.91666666666666,20.566666666666666
2021-10-24 13:00:00,9.508333333333333,161.33333333333334,23.133333333333336
2021-10-24 14:00:00,9.733333333333333,171.5,23.308333333333334
2021-10-24 15:00:00,8.916666666666666,166.58333333333334,22.108333333333334
2021-10-24 16:00:00,8.608333333333333,158.16666666666666,20.416666666666668
2021-10-24 17:00:00,7.408333333333334,153.66666666666666,17.358333333333334
2021-10-24 18:00:00,8.225,173.08333333333334,13.950000000000001
2021-10-24 19:00:00,7.941666666666666,180.91666666666666,13.966666666666667
2021-10-24 20:00:00,8.25,201.58333333333334,14.700000000000001
2021-10-24 21:00:00,8.799999999999999,201.25,15.65
2021-10-24 22:00:00,8.516666666666667,203.91666666666666,15.700000000000001
2021-10-24 23:00:00,8.341666666666667,206.58333333333334,15.333333333333334
2021-10-25 00:00:00,8.341666666666667,208.08333333333334,15.083333333333334
2021-10-25 01:00:00,7.633333333333333,207.75,14.674999999999999
2021-10-25 02:00:00,8.791666666666666,212.25,15.6
2021-10-25 03:00:00,8.549999999999999,180.75,15.950000000000001
2021-10-25 04:00:00,8.358333333333333,175.08333333333334,15.549999999999999
2021-10-25 05:00:00,8.049999999999999,177.75,14.9
2021-10-25 06:00:00,8.0,210.16666666666666,14.458333333333334
2021-10-25 07:00:00,7.941666666666666,211.75,14.158333333333333
2021-10-25 08:00:00,7.691666666666666,209.5,14.275
2021-10-25 09:00:00,7.541666666666667,228.08333333333334,15.391666666666666
2021-10-25 10:00:00,6.191666666666666,181.58333333333334,15.391666666666666
2021-10-25 11:00:00,7.291666666666667,184.83333333333334,18.025000000000002
2021-10-25 12:00:00,8.299999999999999,194.66666666666666,20.825
2021-10-25 13:00:00,9.9,179.75,22.041666666666668
2021-10-25 14:00:00,10.458333333333334,211.33333333333334,23.925
2021-10-25 15:00:00,10.4,228.58333333333334,23.733333333333334
2021-10-25 16:00:00,10.141666666666667,196.83333333333334,22.833333333333332
2021-10-25 17:00:00,9.008333333333333,197.33333333333334,20.283333333333335
2021-10-25 18:00:00,7.45,204.0,16.400000000000002
2021-10-25 19:00:00,8.066666666666666,239.5,14.441666666666668
2021-10-25 20:00:00,7.708333333333333,242.0,14.1
2021-10-25 21:00:00,7.075,272.25,13.291666666666666
2021-10-25 22:00:00,7.066666666666666,269.6666666666667,12.858333333333334
2021-10-25 23:00:00,6.5249999999999995,231.41666666666666,12.016666666666666
2021-10-26 00:00:00,7.166666666666667,232.0,12.866666666666667
2021-10-26 01:00:00,7.6000000000000005,241.25,13.208333333333334
2021-10-26 02:00:00,7.425,246.83333333333334,13.591666666666667
2021-10-26 03:00:00,7.033333333333334,250.58333333333334,12.391666666666666
2021-10-26 04:00:00,6.933333333333334,273.75,12.408333333333333
2021-10-26 05:00:00,6.758333333333333,265.9166666666667,12.15
